Experiment,ExperimentNumber,Instrument,Type,Net Profit/Loss,Total Profit,Total Loss,Cumulated Profit %,Max Drawdown,Max Drawdown %,Max Drawdown Time,Return/Drawdown Ratio,Drawdown Days %,Max Drawdown Duration,CAGR,Sharpe Ratio,Sortino Ratio,UPI,Annualized Volatility,Information Ratio,Optimal f,Historical VaR 95% 1D,Historical CVaR 95% 1D,Theoretical VaR 95% 1D,Theoretical CVaR 95% 1D,All Trades #,Profitable Trades Ratio,Winning Trades #,Losing Trades #,Average Trade,Avg Profit Per Trade (bps),Average Winning Trade,Average Losing Trade,Average Profit per Share,Avg. Win/ Avg. Loss Ratio,Max Conseq. Winners,Max Conseq. Losers,Commission,Average Trade Holding Time,Currency,Portfolio,StrategyName,InitialCap,BetSize,InterestOnCash,StopLossPct,TakeProfitPct,exchange,instrumentsProportion,ReInvestMode,generateReports,FundCurrency,commission,maxOrderSize
638210059282555560,1,ETHBTC,All Trades,-0.907581190056936,13.6350739851917,-14.5426551752486,-0.353956664122205,-2.36395678313604,-0.599254777346865,4/18/2023 4:00:00 AM,-0.383924611706705,0.907534246575342,239,-0.177637970001193,-0.37983989914211,-0.525962594444448,-0.033393970843604,41.6684611910363,-0.37983989914211,-1.02310657780415,-0.107777028384158,-0.163193483347736,-0.110550075365209,-0.286457509055258,1162,0.465576592082616,541,621,-0.000781050938086864,-3.6064763583655,0.0252034639282656,-0.0234181242757626,-2.52141570349689E-05,1.07623751721015,11,13,1.00663247023006,18:51:10.2237521,BTC
638210059282555560,1,ETHBTC,Long Trades,-0.770660795840852,6.48613460135781,-7.25679539719866,-0.300557710377932,-2.34903622410178,-0.609390102095698,4/24/2023 4:00:00 AM,-0.328075313583356,0.914383561643836,239,-0.211013706115534,-0.466958671276461,-0.643131346164625,-0.0380422049437417,39.3548997619969,-0.466958671276461,-1.36242638006171,-0.111748995619899,-0.161878760450635,-0.104750115710953,-0.270890626360557,578,0.544982698961938,315,263,-0.00133332317619525,-5.79411939403913,0.020590903496374,-0.0275923779361166,-4.07081008588564E-05,0.746253314739571,12,8,0.73613236678165,18:28:01.6608996,BTC
638210059282555560,1,ETHBTC,Short Trades,-0.136920394216105,7.14893938383385,-7.28585977804995,-0.053398953744281,-2.48470314832661,-0.607440111907397,4/18/2023 4:00:00 AM,-0.0551053329281277,0.881849315068493,285,-0.172149652125539,-0.409058428418549,-0.551008730943146,-0.0332389063333013,37.6362602186809,-0.409058428418549,-1.21532721779606,-0.0951930170995629,-0.158908937353458,-0.0999607425169256,-0.258845850330392,584,0.386986301369863,226,358,-0.000234452729822098,-1.15402688145295,0.0316324751497073,-0.0203515636258379,-8.02415950910535E-06,1.55430195592183,8,14,0.270500103448413,19:14:04.5205479,BTC
638210059282555560,1,BNBBTC,All Trades,-2.55863447369846,16.8868777873537,-19.4455122610521,-0.997867444742401,-3.26168478557746,-1.09282858422815,3/7/2023 5:00:00 AM,-0.784451791605446,0.962328767123288,557,-0.935313779867174,-0.777142083345663,-1.03398649037995,-0.042469774527588,57.165358006808,-0.777142083345663,-2.86214398213278,-0.168839298324458,-0.246127230960203,-0.1539045337554,-0.395233614204229,1161,0.479758828596038,557,604,-0.00220381952945604,-9.09933921444016,0.0303175543758594,-0.0321945567235962,-1.05509321406944E-05,0.94169814593654,13,17,1.12267553925858,19:53:51.0077519,BTC
638210059282555560,1,BNBBTC,Long Trades,-0.90759659492101,9.72532351181415,-10.6329201067352,-0.353962672019194,-2.62269254981473,-0.875779758304168,3/7/2023 5:00:00 AM,-0.346055276279,0.962328767123288,552,-0.447260890246232,-0.600103740534596,-0.81444478115863,-0.0384100712144741,54.5998688028678,-0.600103740534595,-1.50029867461183,-0.157145252167852,-0.237698660353679,-0.146044265046187,-0.376542885019029,597,0.566164154103853,338,259,-0.00152026230305027,-5.87879654892741,0.0287731464846572,-0.04105374558585,-6.7968032803402E-06,0.700865318719529,12,14,0.824790049040705,20:27:38.2914572,BTC
638210059282555560,1,BNBBTC,Short Trades,-1.65103787877745,7.16155427553952,-8.81259215431697,-0.643904772723206,-2.84254563343782,-0.944612256456107,1/23/2023 5:00:00 AM,-0.580830738249454,0.962328767123288,558,-0.382879257829565,-0.587343746966935,-0.79693421529071,-0.0316781097152925,50.1663552555449,-0.587343746966936,-1.5213766303196,-0.131810570482331,-0.217856098962118,-0.134122331049924,-0.345904445348029,564,0.388297872340426,219,345,-0.00292737212549194,-13.0203638094181,0.0327011610755229,-0.0255437453748318,-1.51512639938996E-05,1.28020228027106,7,14,0.297885490217881,19:18:05.1063829,BTC
638210059282555560,1,SOLBTC,All Trades,-1.33797451963208,34.4222174681403,-35.7601919877724,-0.521810062656513,-7.0243383704236,-1.27731222694828,11/26/2022 5:00:00 AM,-0.190476945880869,0.931506849315068,496,-0.271358969170144,-0.172609919735677,-0.25404639996848,-0.0234723995515513,131.25419602069,-0.172609919735678,-0.157513502466054,-0.27105557277712,-0.494933413883347,-0.345546446101991,-0.899648712494709,1109,0.48692515779982,540,569,-0.00120646935945183,-4.28475358715728,0.0637448471632228,-0.0628474375883522,-6.17197508864001E-07,1.01427917524257,16,20,1.24903842328713,20:46:57.6735798,BTC
638210059282555560,1,SOLBTC,Long Trades,-1.83608238902852,16.0085102369527,-17.8445926259812,-0.716072131721124,-5.40567491778225,-1.09415696104151,11/27/2022 5:00:00 AM,-0.339658306678531,0.907534246575342,413,0.211722542771442,0.204778588423981,0.349020350643611,0.0288468706286364,117.258362780208,0.204778588423981,0.153985365810292,-0.228599869912531,-0.38922608262294,-0.304336207968874,-0.799353712474182,522,0.511494252873563,267,255,-0.00351739921269832,-11.6460285510864,0.0599569671795981,-0.0699787946116911,-1.69647293646357E-06,0.856787652778194,9,10,0.842203473032666,18:43:13.1034482,BTC
638210059282555560,1,SOLBTC,Short Trades,0.498107869396438,18.4137072311877,-17.9155993617912,0.194262069064611,-6.42829327678499,-1.20445848087428,1/8/2023 5:00:00 AM,0.077486799053692,0.919520547945205,496,-0.291297422734972,-0.218151137922568,-0.333420150599853,-0.0258539509244332,109.909124334103,-0.218151137922568,-0.241139938965208,-0.246205005730648,-0.411697594806653,-0.289845957725311,-0.753837942264725,587,0.465076660988075,273,314,0.000848565365240951,3.22177479193785,0.0674494770373174,-0.057056048922902,4.5886214793065E-07,1.1821617218616,13,12,0.406834950254459,22:37:00.1022146,BTC
638210059282555560,1,XRPBTC,All Trades,0.548773445283746,24.1739143314723,-23.6251408861885,0.214021643660661,-2.94689570128807,-0.500911937553842,4/23/2023 4:00:00 AM,0.186220857780573,0.88013698630137,88,0.0795307661308529,0.0964154466176747,0.129331227990499,0.0273354928810838,86.6014338792003,0.0964154466176739,0.106043731279557,-0.192426690144025,-0.369473335061643,-0.225693690862494,-0.59129000884809,1120,0.514285714285714,576,544,0.000489976290431917,1.79310738235727,0.0419686012699171,-0.0434285678054936,3.23558948084301E-09,0.966382346705161,16,13,1.22453889300116,20:01:30,BTC
